model,source,task,ctx,trial_or_sample,policy,budget,ground_truth,prediction,f1,em,rouge_l,contains,llm_judge_score,llm_judge_reason,judge_label,judge_source
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,AdaSnapKV,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,H2O,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,KiaOmni_σ8,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,KiaOmni_Adaptive,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,KiaOmni_RatioAdaptive,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,KiaOmni_Quest,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,KiaOmni_Gaussian,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,KiaOmni_AnchorExp,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_single,4096,14,KiaOmni_Scissorhands,256,rs7412,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,FullContext,256,PALB2 c.3113G>A,What is the mechanism of pathogenicity for this variant? What is the prevalence of this variant in the general population? What is the prevalence of this variant in patients with breast cancer? What is the prevalence of this variant in patients with ovarian cancer? What is the prevalence of this variant in patients with pancreatic cancer? What is the prevalence of this variant in patients with prostate cancer? What is the prevalence of this variant in,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,BlockSal,256,PALB2 c.3113G>A,What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of the variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,SnapKV,256,PALB2 c.3113G>A,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,AdaSnapKV,256,PALB2 c.3113G>A,What is the predicted effect of the variant? What is the clinical significance of the variant?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,H2O,256,PALB2 c.3113G>A,What is the predicted protein change? What is the diagnosis associated with this gene variant?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,KiaOmni_σ8,256,PALB2 c.3113G>A,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,KiaOmni_Adaptive,256,PALB2 c.3113G>A,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,KiaOmni_RatioAdaptive,256,PALB2 c.3113G>A,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,KiaOmni_Quest,256,PALB2 c.3113G>A,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,KiaOmni_Gaussian,256,PALB2 c.3113G>A,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,KiaOmni_AnchorExp,256,PALB2 c.3113G>A,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,0,KiaOmni_Scissorhands,256,PALB2 c.3113G>A,What is the predicted effect of this variant on the protein product?,0.0,0.0,0.0,0.0,,,REFUSED,llm
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,FullContext,256,MEN1 c.1378C>T,What is the predicted protein change? What is the inheritance pattern?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,BlockSal,256,MEN1 c.1378C>T,What is the predicted protein product of the gene? What is the clinical significance of the pathogenic variant? What is the diagnosis?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,SnapKV,256,MEN1 c.1378C>T,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,AdaSnapKV,256,MEN1 c.1378C>T,What is the predicted effect of this variant on the protein product?,0.0,0.0,0.0,0.0,,,REFUSED,llm
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,H2O,256,MEN1 c.1378C>T,What is the predicted effect of this variant on the protein product?,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,KiaOmni_σ8,256,MEN1 c.1378C>T,What is the predicted protein product of the pathogenic variant? What is the diagnosis associated with this pathogenic variant?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,KiaOmni_Adaptive,256,MEN1 c.1378C>T,What is the predicted protein product of the gene variant? What is the diagnosis of the patient?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,KiaOmni_RatioAdaptive,256,MEN1 c.1378C>T,What is the predicted protein product of the gene variant? What is the diagnosis of the patient?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,KiaOmni_Quest,256,MEN1 c.1378C>T,What is the predicted protein product of the pathogenic variant? What is the diagnosis associated with this pathogenic variant?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,KiaOmni_Gaussian,256,MEN1 c.1378C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,KiaOmni_AnchorExp,256,MEN1 c.1378C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,1,KiaOmni_Scissorhands,256,MEN1 c.1378C>T,What is the predicted effect of this variant on the protein product?,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,FullContext,256,CHEK2 c.1100delC,What is the predicted impact of this variant on protein function? What is the inheritance pattern of this disorder?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,BlockSal,256,CHEK2 c.1100delC,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,SnapKV,256,CHEK2 c.1100delC,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,AdaSnapKV,256,CHEK2 c.1100delC,What is the inheritance pattern of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,H2O,256,CHEK2 c.1100delC,What is the inheritance pattern of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,KiaOmni_σ8,256,CHEK2 c.1100delC,What is the predicted consequence of the gene variant? What is the diagnosis?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,KiaOmni_Adaptive,256,CHEK2 c.1100delC,What is the clinical significance of this variant?,0.0,0.0,0.0,0.0,,,NOISE,llm
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,KiaOmni_RatioAdaptive,256,CHEK2 c.1100delC,What is the predicted protein product of the pathogenic variant? What is the diagnosis associated with the pathogenic variant?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,KiaOmni_Quest,256,CHEK2 c.1100delC,What is the diagnosis? What is the risk of developing breast cancer?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,KiaOmni_Gaussian,256,CHEK2 c.1100delC,What is the predicted protein change? What is the diagnosis?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,KiaOmni_AnchorExp,256,CHEK2 c.1100delC,What is the clinical significance of this variant? How does this variant increase the risk of breast cancer?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,2,KiaOmni_Scissorhands,256,CHEK2 c.1100delC,What is the predicted protein change? What is the diagnosis?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,FullContext,256,NF2 c.880C>T,What is the mechanism of pathogenesis for this gene variant? What is the inheritance pattern of this gene variant? What is the prevalence of this gene variant in the general population? What is the penetrance of this gene variant? What is the average age of onset of this disease? What are the phenotypic features of this disease? What are the diagnostic criteria for this disease? What are the complications of this disease? What are the treatment options for,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,BlockSal,256,NF2 c.880C>T,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,SnapKV,256,NF2 c.880C>T,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,AdaSnapKV,256,NF2 c.880C>T,What is the inheritance pattern of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,H2O,256,NF2 c.880C>T,What is the consequence of this variant? What is the diagnosis? What is the inheritance pattern of this condition?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,KiaOmni_σ8,256,NF2 c.880C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,KiaOmni_Adaptive,256,NF2 c.880C>T,What is the clinical significance of this variant?,0.0,0.0,0.0,0.0,,,NOISE,llm
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,KiaOmni_RatioAdaptive,256,NF2 c.880C>T,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,KiaOmni_Quest,256,NF2 c.880C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,KiaOmni_Gaussian,256,NF2 c.880C>T,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,KiaOmni_AnchorExp,256,NF2 c.880C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,3,KiaOmni_Scissorhands,256,NF2 c.880C>T,What is the predicted effect of this variant on the protein product?,0.0,0.0,0.0,0.0,,,REFUSED,llm
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,FullContext,256,PTEN c.697C>T,What is the mechanism of disease for the identified pathogenic variant? What is the inheritance pattern of the identified pathogenic variant? What are the diagnostic criteria for the identified syndrome? What are the phenotypic features of the identified syndrome? What are the health risks associated with the identified syndrome? What are the health risks associated with the identified variant? What are the health risks associated with the identified syndrome? What are the health risks associated with the identified variant? What,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,BlockSal,256,PTEN c.697C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,SnapKV,256,PTEN c.697C>T,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,AdaSnapKV,256,PTEN c.697C>T,What is the predicted protein product of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance of the gene variant? What is the clinical significance,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,H2O,256,PTEN c.697C>T,What is the consequence of the variant? What is the diagnosis? What is the inheritance pattern?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,KiaOmni_σ8,256,PTEN c.697C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,KiaOmni_Adaptive,256,PTEN c.697C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,KiaOmni_RatioAdaptive,256,PTEN c.697C>T,What is the predicted protein change? What is the diagnosis?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,KiaOmni_Quest,256,PTEN c.697C>T,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,KiaOmni_Gaussian,256,PTEN c.697C>T,What is the clinical significance of this variant? What is the diagnosis?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,KiaOmni_AnchorExp,256,PTEN c.697C>T,What is the predicted protein change? What is the diagnosis? What is the clinical significance of the variant?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,4,KiaOmni_Scissorhands,256,PTEN c.697C>T,What is the predicted protein product of the gene variant? What is the clinical significance of the gene variant?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,5,FullContext,256,APC c.3927_3931delAAAGA,What is the mechanism of disease for this pathogenic variant? What is the patient's family history of cancer?,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,5,BlockSal,256,APC c.3927_3931delAAAGA,What is the predicted effect of this variant? What is the clinical significance of this variant? Provide a clinical diagnosis based on this information.,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,5,SnapKV,256,APC c.3927_3931delAAAGA,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,5,AdaSnapKV,256,APC c.3927_3931delAAAGA,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,5,H2O,256,APC c.3927_3931delAAAGA,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,5,KiaOmni_σ8,256,APC c.3927_3931delAAAGA,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_niah_gene,4096,5,KiaOmni_Adaptive,256,APC c.3927_3931delAAAGA,What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of this variant? What is the clinical significance of,0.0,0.0,0.0,0.0,,,NOISE,auto
